Feature1,Feature2,Feature3,Feature4,Feature5,Feature6
4.791661881161628,-0.969199791,-3.48931466,1.0668216890890083,5.505094775900254,0.4381516727872856
-2.855618189,1.028304985075862,-2.778202149,-1.7651704,-5.783238292,-0.215534775
3.840758581777967,0.7941862139442284,-4.184644176,-0.312805448,4.254222639228237,0.8387679790982167
-2.806452692,1.5373498265435759,2.6036066032946383,1.424014496585092,-6.2872694,1.6510816750964543
3.811548125768458,0.22228624829352833,-3.25379947,-0.264599871,-3.388892977,1.7832190746224705
-6.409251905,-1.725288879,-5.751110076,-0.600693478,-3.708249804,-0.627458404
5.283396702963171,-0.443239753,4.188614231066165,-1.57240235,3.805963088886859,-1.141917388
-3.239265859,0.5347965472654793,-4.07569961,-0.223461087,-5.472965837,0.42159071931965314
3.2438623926142434,-0.019252056,-4.602377988,1.0148481383968038,3.6668773254583944,1.0296665333389037
4.9708291807172005,-0.762786179,-3.252794723,0.5868690878194408,4.719580512,1.4722210288225916
3.1099705325124885,-0.937125713,4.338483822,0.3610897816011983,6.175847627898063,0.8482450638433545
3.9296447534313517,0.29480829402734826,-3.921415781,1.4650062461817541,-3.963816524,-0.311068157
2.6835302836827886,0.5306560977970852,-5.048751094,0.7790553104553787,3.535661897326295,1.7624567388423937
-3.657752881,0.19248942907066732,3.627344637750769,-0.080345618,-4.367176267,-0.037547894
4.2830559759666125,1.0986771357247438,-4.726279545,0.028786143272182308,-4.495607348,-0.554809419
3.6727517140714325,-1.937743852,-3.46324128,-1.018761009,-3.892572952,0.8355835831967654
-3.174939887,-0.315880698,-3.384831337,-0.579147344,-4.173794701,-1.045424126
3.119071283681023,-0.077148026,-4.689572075,-1.896615129,3.4672571788513356,-1.386056632
4.630763972209998,0.5792998673656652,-3.584145497,1.0386553947524113,5.228832049088394,0.8681789432027406
-1.7679118,1.3930043143645232,-2.362941574,1.8641688097465081,-4.538981209,-0.219325891
4.057359671542311,0.5813254585197409,-4.039820948,1.9431849946388644,4.854792858868592,0.43031444654845025
3.0348162771426694,0.22257041151550094,-4.861377919,-0.199237188,4.5070225119354745,-0.522756326
2.862599096044196,-0.393355656,-4.872557594,-0.272851262,3.2845927398129664,-0.234553624
3.6730802670403726,0.6918869800763195,-3.013931243,0.20814581259868206,-3.363822063,-0.418561795
-4.990319464,0.089866385,-4.673695838,0.8035345265353913,-3.40065836,-1.019518046
2.25767698,-0.431751416,-5.385120641,-1.72726252,2.9651265430835823,-0.889730516
4.0979501161678655,0.9937679561120271,3.3997655588964135,-1.481594308,3.668302727,1.1024983472987528
3.8000133564643397,-0.265247921,-4.344222329,-1.54696719,5.643886933,-1.890691317
-4.657577682,0.20835789528026774,4.782691640547341,-0.458075592,-2.317310414,0.18793902544940194
3.6365279011525935,-0.87031167,-4.372648276,-0.551652626,-5.031671995,-0.434483317
2.5588648339311737,0.41109821126727836,-5.138986146,0.9784704138848804,3.2431063596061946,1.754977271773371
-4.648108819,0.32538771755294654,4.818855209083589,-0.985662599,-4.199889599,1.2351143878654365
4.095429516163065,-0.65852115,-3.627405391,-1.363984953,-3.415966276,1.8275844330840572
3.757256083235322,0.8173709246228709,-4.02861147,-0.398799618,-4.344385057,0.45026779872853373
-3.165067958,0.48504931419090797,-3.558505747,0.098101677,-4.802536484,1.6020603419777424
-4.068741047,-0.229440549,3.994559533451027,-0.698286531,-4.790959228,0.12554954843325755
4.297150887715137,-0.31848291,-3.725680656,0.40646743575905137,4.037559575975999,0.5575989541035258
-4.399012277,0.086563757,-6.061062885,-1.331946091,-5.979431398,-1.074484994
-4.601030612,1.490980191218051,-5.517472481,-2.004422339,-5.228091432,1.4400926221191148
-3.718948389,-0.5280168,-2.794931306,0.5548863071626289,-2.66156777,1.1794062154320382
2.9712618632547247,-0.680918295,3.666508255635386,-0.360576738,4.021581334798821,-0.263444265
4.879204000185005,1.549884122467379,2.936797270937296,-1.512957809,2.1349327876364974,0.087840199
4.696094599873528,2.169248505,-4.989033245,-1.24039482,-4.130420506,1.0656297430082713
4.501867364701647,-0.835286425,3.315781767291476,-1.225407721,3.699133799218494,0.3410709981864259
3.7240885255737366,0.026560489415521887,-4.381930839,0.12850009084908864,-4.913314502,0.7372063272422608
3.735079752464685,-1.307893524,-4.289058034,0.6275482204050257,4.4024392967766355,0.12912552036121722
-2.410101987,-0.622394123,2.0736434878360983,-1.076263828,-6.047987921,-0.017414585
4.598925013143311,-0.245820302,-6.023551828,0.5632329438675385,-5.488653569,-0.513398158
2.2682138834446914,0.007265141,-5.559795458,-1.488978411,5.065057496626166,-1.137301865
4.215707067451233,-1.431764123,-4.656745157,-0.61475826,-4.404273481,-0.782411087
3.387704126746219,-0.150927394,-4.374722016,-0.076104267,2.7526872168100844,-0.256449984
4.067449825726597,0.2467036177985409,-4.656913089,0.7849292787078087,-4.652679004,-0.097463346
3.945399674460743,-0.490219622,-3.597539107,0.004809754,-3.685958858,0.253640282
4.706024893894623,1.0235455134724099,-5.661342563,0.8640008497698776,-4.743279532,-0.505798373
3.588579706641953,0.1900139452270885,-3.075082259,1.822311510764252,-3.45720509,1.0803054395579172
-3.400219702,0.7053758798033346,3.3147815895128225,0.9884226868714114,-2.234863331,1.37190714
-2.442626063,-0.823693201,2.419341456185019,0.2521287945504133,-4.607681717,0.8047737629416204
4.2268774701828145,-0.434551298,4.6392685122646435,-0.802185249,3.4597793597955597,0.16565465889164488
4.349904678308753,-0.733271893,2.850304115576039,1.0147529764599077,1.9057576089748314,-1.27676742
3.8932185193936397,0.2644337386478138,-3.604693478,-0.728587692,-3.616796334,-0.720925814
4.144240680841946,0.020217619144876683,2.865252254770084,0.9897896062913626,3.5276552361011664,-0.182627241
3.2020689434144742,-1.170941088,-4.604102675,-0.260648905,3.4481464209458226,2.1083795730514883
-4.250909567,-0.378412983,4.343309099685784,-1.387769636,-3.979431084,1.0021103404058413
-3.721116659,1.8888736278778615,3.4909210131413473,-0.872723151,-4.847717756,0.4018754037099022
4.004087504636887,-2.111615739,-4.170698023,-3.12512273,-4.131581942,0.6449209143344399
4.3121021114881986,-1.059659972,-6.262332317,0.3807781879763782,-6.229297504,-0.5358699
4.947466244735862,1.0454512204977828,-3.211039156,-0.85052646,3.527642744982389,0.7625464237148731
3.6077188772824202,0.008142591,-4.44130184,-2.258579086,5.2475481722052075,0.13025559579490856
4.876020609854402,1.0923928973629708,4.383371541367881,-0.101047999,3.196580092677854,-1.666890666
-3.716081,0.6907952536553017,-4.193489988,0.047146498,-5.564349095,-0.337053802
4.098327635354285,1.7269700244613881,4.584919486717619,-0.805621612,4.662197445776867,-0.815929899
4.048189904745778,-1.896956163,2.06713751,-0.715393793,2.7846602245317573,1.1966321714214394
3.4694551281170654,0.020907017110130866,3.762490175350164,1.1606817318118103,3.7875668517773873,0.7174707103454734
3.6688110420650153,1.0990367461542585,3.766158129071426,0.088120122,4.3042737738277115,-0.945715181
-3.839636195,1.4310400818410642,3.811980438,-1.931631421,-3.681055591,-0.29082956
4.303807179571499,-0.346198387,-4.516268283,-0.227166884,-4.153466326,-1.878839151
-4.130181128,1.8681663438527445,-4.227163177,-0.293352639,-4.695024323,0.256393379
-3.135757463,-0.837177666,2.9737232341638795,-1.787559376,-5.316324596,1.2672450774731594
3.7591689011472655,-0.159004852,-5.155913997,-0.603273253,-5.895599241,-0.353323051
4.036301471697287,0.8901175525204102,-4.300057852,-2.116574731,-4.286794805,-0.792388641
3.7609238893920716,0.4331984729640124,-3.231080864,-1.73618926,-3.523536203,0.5266431722308598
-2.731999275,0.11416440973580645,-3.131944981,-2.099401106,-3.862075276,0.12327639039456344
3.085635274360831,0.079312851,4.969529371288037,-1.106509044,5.990559628746423,0.097996285
4.105200944,0.22111279020794666,-3.510425804,1.4760095424806627,-3.173688941,-0.168402426
4.707505615306941,2.776196406151342,-6.273371891,0.493114422,-5.491079711,-0.471586501
-5.529376169,0.12074008336408068,-5.6940011,0.5241985148430892,-5.451634104,-0.254039337
3.3323538859726036,0.29530259640902123,3.494598158251475,-0.400446528,4.811809612730809,-0.231716755
4.125476653941338,0.6131409745740767,-3.943046981,-0.277717395,4.331101329677626,-0.334226748
3.2962510582654074,-0.719903488,2.9636991230387677,0.9006470329965328,3.651891082528844,-0.194149627
4.333619795416823,-0.610465214,-4.856584784,0.365520937,-4.469212636,0.4255342468255456
4.794181661707584,0.33779956241372583,-3.41966037,1.0034403752478644,4.714247310020903,1.0045003149186889
-4.991389591,-1.162471807,5.256910734908449,-1.117638904,-2.623100786,-0.144344099
-4.255592843,-0.668887956,-3.63163036,0.742393071,-3.727131444,0.075737571
4.341006049699109,0.21572338329792526,-3.825673021,2.0342779050227415,-3.227734756,-1.712129227
4.357185474505787,0.3377055152178492,-4.90514732,-0.503902201,-4.473567558,0.6526061091935337
4.629891837,1.620343085725404,4.409472960983801,-0.417686256,4.021553615469247,-1.736607845
-5.710756272,0.094716912,-5.76565885,0.5898501805199278,-2.747174405,0.000159516
2.9251953624376785,-0.041678978,3.4385992282730755,1.2459276181577967,3.478668773512114,-0.882757896
3.3149203815065764,-3.39825858,-4.547498994,-0.400025273,3.7426550751877983,0.23077931871533816
3.876638379075862,-0.847482029,-4.074260971,-1.765064091,3.7125835199245225,0.6578485097003581
5.2250174320910485,1.9222473615243203,-3.0111675,-0.693501357,4.425216876531071,0.1614117268072666
-6.152343964,-1.864960811,-4.805992325,-1.012408701,-2.276181698,0.7686797326756124
-4.861044702,1.5636927714742161,-4.349708724,-2.730828715,-4.313976061,-0.811977435
-4.189537904,-0.223128108,4.037874430522312,0.7871799820982408,-3.074129649,-0.443854857
-4.30806798,0.8206851553179071,4.627199181260052,-0.86855375,-4.598362599,-0.197438933
4.100701274640513,0.037725175,-3.905870271,0.2722020952776184,3.668608144,1.0647052617136945
3.391187075487601,1.944423271825953,-2.499092519,1.7310619076787306,-3.337847949,-1.146693127
4.002016969669136,-1.966424979,3.2626423532011426,-2.142358431,3.648750816798175,-0.799293208
3.974560342587018,0.7275540640788293,3.1321245721084097,-0.127484411,3.32848741,0.09193182
5.053296106483808,1.8337567384083981,-3.19645274,0.3746551487504402,4.884988149046445,0.097704526
-3.841736808,-0.30909568,3.8430054617845606,-0.542714604,-4.479507787,0.38052207239241614
-3.816509011,0.5787790995446989,-4.600338545,-0.074760946,-6.012629507,0.6040208699342936
4.8378797497359685,0.25134149226317243,3.579629606781936,-0.184962242,2.9037191136058493,-0.181570321
3.619871222623317,-0.567863055,-3.135263657,-1.58393708,-3.584584301,-0.541921392
-2.513755297,-0.544880341,2.3230412796155955,0.9976902738277491,-6.153571759,0.40405280116496317
-3.177230872,0.24000659972481847,2.976883377204877,0.21546479658892245,-5.183469711,0.8641547106795051
-4.398716435,-1.552497738,4.251800895013607,-0.572776567,-5.30758496,-0.453838466
3.2879720371736525,-0.305770827,3.9392041828307995,-0.9433775,4.565392575800944,1.106487705435204
3.9038117004417927,-1.421920218,-3.577224009,-1.434051759,-3.662915263,1.1579538465813133
3.707951554,-0.550697108,-4.008588215,0.28556167118781783,-4.452105013,0.7613449774503604
-4.897803177,1.8119584193657183,5.110504794874647,0.3372130899245044,-0.03753785,-1.716945785
-4.925600263,-1.070210705,5.11154391,0.5922224237919957,-2.533271795,0.018820830695601358
3.891571186214718,-0.425570986,-4.037825308,1.71908386,-4.191130965,-0.502341256
-3.768466509,-0.522975965,3.7592559805277954,-0.028892545,-4.351710172,-0.334505483
4.060939262954439,0.6959071613966477,2.3429967370252864,-0.173555904,2.8989125570959207,0.8292103601401164
3.3552114134776647,0.22816228179789708,-1.773118604,-0.920901889,-2.363374168,1.236895262
3.8585677216337992,0.18594744670125868,-4.141848282,1.5367687353407833,4.274547796804597,0.5104023362967972
-5.011969912,1.126109707,5.623332819425228,1.9355046526516422,-2.093881332,0.10212419794770197
4.600095091385573,-0.94643883,2.9810953969436635,-1.96611606,1.537871214738987,-0.822218672
4.684140272776694,-0.874362205,-3.478336575,-0.654698707,4.306249270802905,-0.347035266
3.954522823863394,1.6704546365800168,-4.466872791,2.6037294681405463,-4.644060377,0.6663424873511187
-4.094370271,2.021574619,4.090336930528912,-2.333316064,-3.255819851,-0.882480238
-3.08527116,-2.02564791,3.077174125143655,-0.870301374,-7.018443792,0.26380709045258477
-4.070083309,0.9074392065638862,-3.493444039,0.5089961660334509,-3.021180837,0.5801629150789447
-5.014423954,-0.718607944,4.988172693161199,1.7879870746673212,-4.166066583,0.44904734387453926
3.3275291624949745,1.6251890294849762,3.7212012893672894,1.6998313686684918,6.001970818991662,-0.769814035
-2.668439861,0.079229226,2.7791297029314626,0.357950886,-4.937103769,-0.901374337
4.020253127,-2.200157897,4.0054101833098565,-0.102546533,4.749453081610055,-1.63345293
-4.658533691,0.314750094,-5.618738918,0.8611811744914287,-6.084595302,-0.968031332
-3.41184354,0.6026903096053564,3.043208789851647,1.0014704070904508,-6.054932129,1.898997411281118
3.7395275001787143,0.14761124184404964,-4.228733982,-0.360873204,3.996937252129571,-2.26125486
-4.023928424,1.3470165388908102,-3.428865946,0.8358795384739022,-0.820772624,1.4857528880232906
-3.713717244,1.1241422388024616,-4.686471109,-0.306166591,-4.427440105,-1.209864088
-3.109937596,0.13705874366796822,-4.742151868,-1.425472968,-5.80450109,-1.219777639
3.1480653027371694,-2.033144759,2.7109467917956107,1.2391039138028306,3.811967316187282,1.0378689478946568
4.846228004189358,0.23688595415994024,4.176669969095377,2.0984406178799797,4.625491792438565,0.4518021810045162
3.7701982703826946,-0.202967891,-4.20298141,-0.721802286,3.727835519952234,1.0724458442675966
-3.983755407,-0.082124677,4.174786847122698,-0.872489959,-3.662684426,-1.032840902
4.196361948952367,-0.579045994,-3.717946004,-3.403456845,3.123621641100275,0.6683787224595883
5.064396585555406,-1.698583452,5.206656878214068,0.5441681135824454,3.1166641819262937,0.545677643
3.6341524273138965,-1.063985535,2.9261900211422867,1.2933220928736957,2.883858790988009,-1.42554643
3.8617309501920287,0.9658332232632081,-4.400030115,-0.531857216,-4.674058377,-1.74170368
3.966102252820094,1.0673698460108945,-4.018316354,0.932162432,4.303375067254811,0.3296789245644772
3.7104885872652695,1.6712683248363691,3.6792290625738366,-1.147692162,3.7639750563947056,0.1277310318038162
-4.631944824,-0.233035946,4.970997426601136,-0.849706346,-6.268915469,0.098404744
4.275753756037286,-0.025361319,-4.626121972,-2.3793048,-4.205754019,0.17130792506586473
4.166681719816688,-0.922440654,-4.114886643,-0.0011005,-3.888860489,0.5734990197945907
4.949728931448956,0.20979253389064748,2.4049906544596933,0.063434336,1.2693212805706962,-1.041578124
-3.871143496,-0.065228554,-3.128518561,-0.168157278,-4.225432635,2.223408673896571
3.045637709,-1.390798404,5.949360937161275,0.790719438,7.910240016,1.2059624089900256
4.603285981482815,0.47852353979243084,-3.68897634,1.4964135178112572,5.845237781262883,0.6073797626639293
3.406916576932992,-1.733283459,-4.637588525,-0.329895048,5.185553848179453,-0.438389396
3.9153188441032385,-1.159303962,3.739471088205395,1.8944345146968595,3.936191238694214,-1.072710563
4.100115815,0.30845355140316116,-4.204840841,-0.273155317,6.606974873,-0.339378357
-3.139001027,-0.975038111,2.8001851467288734,-0.311552076,-2.955236611,-1.456947381
4.034462512733403,-0.587667179,-4.018732754,-0.174062981,-3.91309768,0.45705073359731874
3.387612539,-0.066223855,-4.60396366,1.9822385576049226,4.749295406085107,0.18011927804753672
-4.862008992,0.7875237284333865,4.858189680918095,-0.7065984,-2.794856284,-1.287685573
-3.629188744,1.3276059655148602,3.464456475955001,0.713827402,-4.449447428,0.4242120806332273
4.552584090256936,-0.809405312,-3.722584428,0.033803943515334764,5.501021687448518,-0.592339309
5.038990254575818,0.8791492926106238,-3.299371473,0.4196073294971922,5.593343323010452,-0.875329258
-5.169137527,-0.36566672,-5.460666122,-0.842989184,-4.894538076,1.622011709527391
4.288002069690739,-0.282123478,-4.982940975,-1.310269546,-4.774060506,0.042818634
4.177828212,0.10868192133525156,-6.135837781,1.0428949009637847,-6.276147828,-0.92617021
3.0876090333841715,1.277146549186723,-4.728337492,0.18153331719244184,3.828876017868659,-0.659303347
3.092934005655761,0.23709349007133465,4.8016473596292935,-0.705121488,5.028601522060267,-0.188538616
-5.48653393,-0.151803146,-6.665236277,-1.85082724,-6.371987591,-0.152633912
-3.12963699,0.33931577968338555,3.1754875548324373,-0.558503686,-4.538697821,0.9731991298279391
4.156714530764123,0.39523816930124905,-3.681392883,-0.465700713,-3.401197973,1.272759358211947
-3.654652783,-1.803684997,-3.275133695,1.3721319328488168,-3.803303617,0.9556522396115554
3.9923014417625136,0.5211099876253104,-4.762670773,-1.413375658,-4.874419112,-0.98087913
4.215032993158059,0.38231713310892135,-5.065382137,0.6788749758232133,-4.906762195,0.8815661637827406
4.202798965690233,0.7532188308299089,-4.854563437,1.3716113935862542,-4.651653522,-0.614062244
-4.26107004,-0.193915475,-5.187740302,-0.776549585,-6.492359492,-1.579862862
4.320312697599947,0.12283061351666698,3.9446641805527696,-1.802111044,4.030957810083588,-1.019702041
-3.076086415,-0.112011411,-3.026480562,1.2466675039339548,-2.488525253,2.4068517398271365
-6.289107539,0.089543531,-5.72810783,2.534211339154776,-2.249564117,0.4306556203435189
4.2298850055195105,0.39075495469918914,-4.681061005,-0.797958366,-4.450868686,0.006999004
-3.940383527,0.752436976,-2.653599327,-0.530860932,-3.121265368,-0.737416988
3.8607398321728637,0.5167841943938476,-4.214255944,-0.769514805,5.043822296575084,0.4743866701321026
4.668719610381946,0.21762539685378102,3.7653369757529633,-0.531779753,3.9692878157660036,0.003196618
-5.526727953,-1.350588463,-5.484495978,-0.299403133,-4.801191436,0.3404487942830029
-2.634893345,-0.177482806,2.4109848296122456,0.2714935610023492,-3.42381441,0.34854306886355624
3.6961741189099757,0.539607495,4.015680152043525,-1.374816319,3.9132773159902685,0.051157259
5.352714593,-1.682170735,-2.905028593,0.42940471084203935,4.3558287270844005,-0.462201928
2.6047500906917693,3.2194003728637512,-5.076312706,-1.43323638,3.5991042682062226,-0.548558425
3.953344602235597,-0.292184521,-4.088559624,1.3621091526465972,4.417139917991059,-2.646959885
-3.753139079,-0.959710297,-3.109558407,1.7998857644956407,-2.395204001,0.5146966244789366
-3.446592797,-0.462693274,3.6707540842256448,0.7881600976708371,-1.607500981,-0.486585686
3.5376954678819375,-0.711777056,6.101029902042141,-1.434355336,6.570640340733844,2.1886464728140487
4.676044506,1.2192443262973638,-3.584558139,0.39310364091081207,5.665952673257595,-1.117563421
4.025838452529012,1.1106040435730546,-4.054681837,-0.413597479,4.565865018045853,0.7794094843750088
4.288782820561652,1.5909642621843267,-3.621224469,-0.215064666,2.9011622663991163,-0.105025703
5.779668145533003,-0.579197243,4.508841455571412,-1.642441154,2.9404835357376857,-0.470936445
3.8251011456528694,0.8766309991866565,-4.243441105,0.10641766669622345,4.620737513897731,-0.887474764
4.398412656,-0.164797422,3.523040433,0.6118744940362806,3.232050749279016,0.6202674528467587
-5.220529842,0.9075073886745378,-4.877423397,0.8262966174913038,-2.489836448,-0.450699064
4.603135663000495,-1.624813336,-4.246703891,0.8490323029902531,-3.276795193,0.6449662532308669
4.152393215096753,0.000325595,-4.999468326,-0.816612608,-4.858802124,0.6546981373534589
4.205191013492132,-0.955961448,-5.022958678,-0.242255495,-4.929279898,0.6198158125579717
4.333393513331454,-1.397197352,-3.448955714,-0.229112096,-2.792930867,1.3473280447812763
-2.818677302,-0.698569488,-3.141526565,-0.078358181,-2.486447689,0.7837550460630386
4.5043850897409206,-1.147385679,3.5684910638344585,-0.138920168,3.607506560040311,0.4325283044256721
-4.255525263,-1.155567173,-5.071896898,-0.022762222,-5.785752662,0.4060414698072633
4.264072959472994,1.2232912252998536,-3.554680752,0.074623287,-3.011248957,-1.530619178
-2.977268015,-0.056472633,3.094844546097481,-0.449006672,-5.681077803,0.057140311321150015
-3.208889816,-1.465461813,3.030253066458566,0.18072475166788343,-6.172601062,0.4284299329646091
3.910043297053053,-0.0646184,2.8488430698077165,-1.749308636,2.0016948116041515,1.1343383730952565
4.611637948,-0.199180539,3.5525345110462005,-0.854125647,3.0818165540630895,-0.968072344
4.3855953879048695,-0.57049737,-3.635161232,1.0183648720841194,3.580605242,1.7451772828931842
3.855122493,0.28436758583378335,4.0124341568976405,-0.145491634,5.668639462438307,-0.301676874
4.5998472442483145,-0.290263362,2.9754039264899204,0.10850968059713442,3.296939494380701,-0.342302653
4.621397664777707,-0.722385849,4.590431886466937,-0.741974065,3.5041840907479553,2.129719221637555
-3.673067681,-0.1988303,-2.991248342,1.6064766684967593,-1.985016477,-0.394809955
4.598187946907501,0.9871199350997327,-3.585015689,-0.459092156,4.757521020719011,-0.542083919
3.765670081305527,1.229725807739883,4.445495794170445,-2.835194791,4.280657365,-1.706287064
-6.74465966,0.5531148897080432,-5.517237274,-0.747027914,-2.739709195,-0.491031824
-2.858778063,0.8242279423522564,2.883568183,1.063104606755206,-4.216955684,-0.880052406
5.702200475354605,0.926003457,4.172972029544349,0.2327900097064258,3.947368725,-1.319115573
4.197815375054981,1.110939598601734,-4.133997306,-2.021025999,-3.842089764,0.476503388
3.503677835538145,2.019355691024546,-1.884268278,-0.389110546,-2.294035336,-0.960390847
4.112710314225293,-1.108550297,-3.866181268,-1.676804441,3.493511594542185,0.289809357
4.345342794651039,0.72902101,4.743438600085397,-0.889728857,5.571695654026556,1.4603774166956873
5.505709196500507,2.2553197343195013,4.958299999793895,-0.890315139,5.106847245004835,-0.70661425
-5.0769347,-1.549167303,5.164906449600732,1.6328538184182546,-2.075530183,0.7199160439242567
4.248259159607046,1.6008460212398348,-5.090601441,-1.086863224,-4.900634422,-0.615897782
-3.849038428,-1.094882637,3.8798011130294974,-0.914747582,-4.262344976,1.9045258259975322
2.887055602934339,0.7150675575329544,3.9456663482617307,-1.791146113,5.469356178899426,-0.366329446
4.429632023776999,0.090093261,-3.619615503,-1.946175446,4.189182202992588,-0.702570641
-2.713642579,0.09069812,-1.529455873,-0.820068976,-2.155422143,2.257782322168896
-5.948252442,-3.720428216,6.295176599277749,-0.482503317,-3.534267333,-0.73123279
3.536066061985802,-2.334376606,4.783649996361706,-0.207793626,5.051216252150549,-1.381082729
2.714524263651115,-0.523291705,3.651395076930615,2.009810609271057,5.431218895776574,0.9880416022895202
3.523227517450265,-0.116294154,-4.229880356,0.5582983034141767,2.692358715788699,0.807107419
-3.569742534,0.441247298,3.365821029,-1.579998302,-4.413947839,0.8638614117965102
6.255611266911607,-0.733878899,5.238510228564621,1.3462074751928235,3.5472602677472596,-0.017911416
-4.682658371,-0.264791035,4.613089564392387,0.1498720623142387,-3.737607133,0.3045939142585647
3.174360196127615,-1.075538419,-4.689701878,-0.580880699,4.094397725363171,-0.238492306
