x0,x1,x2,y
1.9985144142184663,2.397523082415993,6.161890411834737,1.0
-0.09769347345033741,5.425455668268064,3.7544842104927163,1.0
-0.07376192492492262,0.5766365076610147,3.0742623550021055,1.0
-0.18306592102096952,4.080127148772779,4.797919101627316,1.0
1.9243222264529214,4.634914251168708,3.2420641360494162,1.0
2.9043305031312308,3.933915840557308,4.548632864231839,1.0
0.24892603604146368,3.8858069225096163,4.5461785920711275,1.0
-0.21756660099086944,5.023286093891835,6.2645204440975295,1.0
0.42490862023506637,4.606576991597959,3.047537701959186,1.0
0.017802493559708643,4.435275128506328,4.65458851278151,1.0
2.3051985745513015,3.8501182430321093,4.925547535428782,1.0
-0.036389134245785826,4.308379274354548,4.985846824402367,1.0
1.2141285286270649,1.397783299587459,7.971518241569239,1.0
-0.2688679632975861,2.449060974548936,4.646961242485599,1.0
1.8091682952158576,4.302652745426888,5.52345994807614,1.0
0.9295259260671461,3.8298422606115365,5.5643543926967975,1.0
0.873928666401842,3.0208458199995407,4.908776627098856,1.0
1.0343297448964759,3.252505503650244,2.9412230998708564,1.0
-0.08093030374998822,4.765911111954644,4.3390721475587455,1.0
1.6917170213055717,4.516825657146223,6.405730088619843,1.0
-1.4597057102027935,2.025379621350546,3.882888994792383,1.0
2.8272926181572102,4.398034252030509,2.4996295686447834,1.0
1.9552943147883852,1.8797499269690108,4.75842458796165,1.0
1.8805995805478668,3.6927350462030772,5.035096080738942,1.0
1.4159422342866308,1.213653950305797,4.996328997710659,1.0
0.18049076660590035,2.5235230263935735,5.997988012704076,1.0
2.0218431682988167,3.6229671946311246,4.432257361491974,1.0
-0.8691458936074812,1.6303324434627955,4.237817251497323,1.0
0.12204964454326384,1.8843953256335084,4.0049223666486276,1.0
0.41152195447221274,3.1699121625573503,6.2697594144981394,1.0
0.6489409862766036,2.9521232776987354,5.246164870106914,1.0
4.121127441236654,0.4742264340488753,5.330896925402294,1.0
2.4285322887608833,1.873240987422794,5.457726770456485,1.0
0.36936216926676746,2.3183827652841082,5.582238056870947,1.0
1.273121090939976,3.3749477540941606,5.919018348897116,1.0
2.3008001726206055,2.1098686468149346,3.9322608399156325,1.0
2.3558353771322933,2.276955481160725,5.8480602160847655,1.0
1.626439762798351,0.204041044604113,4.779942188925742,1.0
2.152372521799508,5.953371469589066,3.6187576032812787,1.0
0.07414208256156718,3.6911554820465056,3.2282398179321694,1.0
-0.5343070887699637,2.762536058977184,4.90400674881122,1.0
-1.6252996094245655,0.9249705368756898,4.001816752101277,1.0
1.9758931992606017,4.269435739251117,6.324532711732093,1.0
0.41889613241958057,5.674792620184707,4.917027662365705,1.0
3.1527441870179267,3.2846559813203937,4.594616267330405,1.0
-1.0858843388662436,3.0219937917200834,6.191055369187208,1.0
1.030651141809764,2.905750462563164,3.773377306611753,1.0
2.820583229931521,2.9174840822218133,4.003629764902084,1.0
-0.5929929514976549,3.7932841403312945,6.072469630609719,1.0
2.8503506811591652,2.945909425075478,3.4711781236706853,1.0
1.160477408325521,3.7694829978635824,5.082890644979992,1.0
0.6772732556566876,4.435766595005662,4.789567275384839,1.0
1.3877953592091707,4.664440853601668,3.7539635709473416,1.0
0.8261416817073952,2.8919951590186495,6.129641659211863,1.0
2.1345130492590565,3.6791164718973626,6.923330442875216,1.0
2.802439389856772,4.750319436349285,5.357640951205892,1.0
1.9145248331485503,4.036764521128917,6.03957216886987,1.0
1.388833458265791,3.1455024978080455,3.4498629217641787,1.0
5.116064320537474,3.0512906250930176,6.356798102679486,1.0
1.3878487234776322,3.3278008232569465,7.104200328725199,1.0
-1.0475195276415796,3.7909761511840587,6.639046658083352,1.0
2.071982610650017,3.7940661183874274,4.363783938899621,1.0
1.0447976045606433,4.178529915896968,5.265177249777167,1.0
2.0274073018273997,4.682526027266771,3.8266432563963404,1.0
0.9584482616659478,2.41833076382412,4.2811954405564805,1.0
0.46737065048431803,1.7479380072091146,3.9315216594976405,1.0
0.5062837634278732,4.5329397912675065,2.5143939799427737,1.0
-1.8784102398722031,2.3893876514329335,4.146536555102566,1.0
3.652620413929536,1.7978323863759238,5.0910687964719035,1.0
-0.053023630872639727,2.2191523660947077,5.944741732708131,1.0
0.674124769636796,4.127772620762357,5.480358305805486,1.0
2.793069643094994,0.5836377687163767,4.328112815406574,1.0
1.5146202641135587,4.48799183047458,3.5118453678925294,1.0
2.225967037612821,2.612852800867192,7.823091918587615,1.0
-2.735271915535483,2.1770443624635742,6.904233960286363,1.0
-0.3339097390394421,4.57424059545966,7.534573361108365,1.0
0.36397280599304827,4.344437848160883,5.761433307565653,1.0
1.040197547065072,1.6269694106745225,6.529119605702707,1.0
-1.0008254343244767,3.2892766432927005,4.232116365905915,1.0
0.26655671259238556,1.3563249057863094,3.880276303518799,1.0
-0.03303808605337788,2.545000582704435,3.9677737147118326,1.0
-0.561167691474133,5.514892872467692,6.772064996521631,1.0
-1.2992211029819511,3.1352379669945516,3.7871636405819977,1.0
-0.8608778464696818,3.8683858523290904,5.031762755493068,1.0
0.2937507511303946,3.2148085090033836,5.508848045837609,1.0
-0.6512550840724507,1.2879140101699038,5.309402399084695,1.0
0.845135632904758,3.011869586137487,4.676738127490212,1.0
-0.24199849765339443,1.925718265883265,6.656928331109152,1.0
0.49260077832094273,4.699334885842653,6.939704766590004,1.0
1.764638592802648,1.2373920595369399,6.850737792650133,1.0
0.19545958983726075,2.634490879400549,3.3427074494697866,1.0
1.0150594583857788,0.9998311814946521,5.312231999090961,1.0
-1.138771544252951,2.648065718304399,2.9990910324485283,1.0
1.425375764827001,3.9630517591964995,5.049586330228088,1.0
-0.8101377504875125,2.2858852222694432,5.402341888979591,1.0
1.2283718953338818,1.5449185102862697,5.5677899051162045,1.0
-0.31839729942556416,4.574651155980343,5.301855444011308,1.0
0.8523047078890967,1.42748146969487,4.5409701323367555,1.0
1.0392052204489213,1.5514951502070382,4.393513116629968,1.0
1.051066471136768,2.9849923558933327,4.734809033671941,1.0
0.5216611100859418,3.5675788336265013,4.150304931560272,1.0
1.3784001303005513,4.18958437496787,6.679723494199042,1.0
0.013601123526107872,2.782392947307459,4.070824369514744,1.0
1.0836354025851809,2.6841317367442827,4.86776390600718,1.0
1.6234427786840615,3.9701475154634718,4.453300130845358,1.0
1.3451038991925035,3.7261210543320176,5.5577859461276855,1.0
-0.07877439615926063,2.8173101020541154,3.7348960870101555,1.0
2.824121524534085,2.230340623035028,5.428026497714821,1.0
2.036740654696824,0.4850185223907473,3.899274267488047,1.0
0.20125584399774377,2.513651366063053,4.169177489262186,1.0
0.9218554794996237,3.5848484587110443,4.426878986880619,1.0
0.7990964170434575,3.235703019861352,2.9586328698097573,1.0
2.089780112469917,-0.719855377097427,3.376733024783587,1.0
-0.21743976327573367,1.2677050539559693,4.316277863189866,1.0
3.8590000413093204,4.083976067536897,4.679485330107987,1.0
0.5297224186742051,1.6063713479697412,3.7115135301626783,1.0
1.418409086767154,2.108566114863671,3.104565181568258,1.0
0.18679558589339607,5.480960698560011,5.020261089299037,1.0
-0.6338469531311903,5.272454943473155,4.160072212411682,1.0
0.2066699254411819,4.29818615466688,6.0643884291754,1.0
0.32159183447753703,2.9084475182739267,5.207401401197505,1.0
-0.26872957616816184,0.9778246775098007,6.001295524613444,1.0
3.045224028281917,2.417471085668407,3.606717720635017,1.0
-0.31125816619982927,2.7815359109496742,3.4376949129349983,1.0
0.5553471278112263,2.914624094054475,5.5877992501843865,1.0
0.18184056711258934,1.1044028033957662,5.955669404468853,1.0
1.1297201181257015,3.4894471459437884,5.212158656353488,1.0
1.2783848432612,2.7087814599528164,8.156789475311964,1.0
-1.4289831857320165,4.191073715858442,8.475911489921774,1.0
0.11845965740548803,3.7214172184435874,5.889767685354972,1.0
2.082633141958736,1.9787984767785232,6.061553423202697,1.0
3.3540240530131564,1.7129769394586758,4.7928258563865125,1.0
1.3290772996306839,1.1632948960131753,2.892642744590614,1.0
-0.21849664515826728,1.8056659265453285,6.209626929561393,1.0
0.5700160562277821,3.0735453887153414,6.996107435187098,1.0
2.6823256837152285,2.715741295529407,8.719241170520725,1.0
-1.433291571328013,4.473253971464579,3.1690751408692126,1.0
1.0995434839804392,2.3217408314398176,4.1996680989808155,1.0
2.1273748748861894,3.014759689974796,5.429322754774312,1.0
1.6226463516158443,2.3929645363321383,6.363918464781958,1.0
0.843714398530458,2.80989082219969,5.0551944276627925,1.0
1.4252780450748685,1.6760812857146117,7.416733651854978,1.0
-1.3363897203347355,4.54370709958933,5.686049863438899,1.0
1.6985678857430813,2.636247826273758,4.874302489773228,1.0
1.2553020698414383,2.3097268535727533,5.065207062718236,1.0
2.511548705684711,3.1244619237950917,5.014251015964424,1.0
0.9803434173486917,2.7931031105512103,5.022633844114703,1.0
-0.5082946967132782,4.486716615539025,5.981154842755894,1.0
0.012263753302598546,2.108666878844018,4.122671120469972,1.0
0.8218942284917284,1.0208789937579803,3.0288507591605676,1.0
1.9757898620845347,1.6558228774635848,4.421279744450995,1.0
-0.4350171624676453,3.1879942196281124,4.112522786147911,1.0
-0.016576232384215572,5.474743359150461,6.398630477885642,1.0
0.15579215813203406,4.291134802647541,3.8054600186089003,1.0
2.9362598741570354,2.339392943649937,6.367715711606265,1.0
2.5426772141633736,1.9407534174897039,1.9022933505616653,1.0
1.7356507838928414,3.293100930714812,7.760633051030382,1.0
2.4877704242235,0.8243627380427778,4.0869834971387755,1.0
0.6313556454422249,2.9667977064439683,4.505902750008356,1.0
0.6981727577125237,1.221029480236982,4.730824068380384,1.0
1.8876011298297832,3.221078279125214,6.246813424295915,1.0
-0.9790687465193271,4.679484771374449,5.022807042477584,1.0
0.5566991053299779,3.395098359959521,2.3310712437185055,1.0
2.309105351412458,3.92050226889193,5.212434586088594,1.0
0.9099782562439209,3.684201607111308,5.6971809600658565,1.0
0.4413453983039527,2.0417146566688933,4.131359908735199,1.0
2.6021308197721806,4.998214839177773,2.6840550799591947,1.0
3.724970156989002,4.5848108902976,5.062011397054838,1.0
0.8475077283259489,3.8482214227636593,3.507296251656797,1.0
2.0048085237705386,4.911203970475547,5.437096334240034,1.0
0.5698088838783902,5.352709745244304,5.9447978801250345,1.0
1.9690835000663227,3.033853973297797,4.058557095332956,1.0
-0.9040185403996293,3.5148846158573006,2.232995692806155,1.0
-0.32653278343376857,2.923966969622853,5.736971310330213,1.0
-0.13512526356796162,4.246865192766109,7.2758539740588475,1.0
2.8485664880867114,1.9672248777123493,7.643013869948591,1.0
1.656014184269698,2.7630908262955343,5.465220865049791,1.0
1.6940500854936769,3.9765223494420017,5.188854384747341,1.0
2.5087731633725063,3.901026391765701,4.525581114371252,1.0
2.014589283723963,4.84857275463945,5.3571863471323455,1.0
-0.3426069428942906,3.8311700392342574,2.902618738776659,1.0
1.6096891960117963,4.395496441314474,3.962112921551695,1.0
1.6983023935574535,2.418350999637569,3.7591978526566763,1.0
1.6599335794680687,3.7387218138479614,5.1894532025779,1.0
3.6932049502849917,4.6629017917741304,3.2047503887541797,1.0
1.618495204933865,4.344256095288234,4.9430531248136775,1.0
1.8078241674399629,1.4075712101886093,5.38544816619471,1.0
-1.5101115805773433,1.7437900541847677,5.356414562757915,1.0
0.6213100777406834,2.153691027500754,4.349530864556693,1.0
3.0838049540868075,4.444503105777925,3.320936122458366,1.0
1.592284959229706,4.035111425449191,0.3787130366419582,1.0
1.0895251016522065,2.684853832312531,5.22833572359614,1.0
0.3076056327564036,3.1856615862606983,5.49998894293328,1.0
0.8813236089902713,5.191685488258795,4.511012714618224,1.0
0.38057360729688794,4.443898884428573,6.210726175008304,1.0
-0.15872970398265673,1.8413508926709747,3.48667903057561,1.0
2.866840665022332,3.4693154722957256,5.183592908518441,1.0
0.5114298738062342,3.842982656012667,3.5281013692930934,1.0
1.87676673028002,3.9936816325608313,6.517696423048365,1.0
0.857118603106876,3.236612103377111,3.3338064557311675,1.0
-0.19455745617812403,2.516671764342977,6.437865878013028,1.0
1.51591818381121,2.6135837595183826,4.081840162706116,1.0
0.9980930973328165,4.241392451605934,5.679472237587158,1.0
2.6071583640485887,4.960479410042751,4.360847392926629,1.0
0.9416607878371344,2.3380933587478188,4.656040424655297,1.0
0.3666616085886357,4.110006175131952,6.286958465828244,1.0
2.0929856939356286,2.568418279513331,4.177702562300614,1.0
-1.6475861207359301,4.310226131471032,6.233288497915105,1.0
0.37757467851778814,3.7411337871321124,5.781489215456107,1.0
1.1241567388217155,2.3609009473271185,6.587002244792835,1.0
0.016302097034334162,4.226376358222209,4.277162590331701,1.0
0.5221441557507674,1.0113230703257892,4.3620714115781665,1.0
0.26581297921584335,4.028147873575977,3.7779410573387207,1.0
-0.2402936320543112,1.5995957541208508,6.894115110172707,1.0
0.8173899864397332,0.23513050157817483,5.291066392432789,1.0
1.4723549508331732,3.4418912620750475,5.944740780371522,1.0
0.6008241965069518,3.0303571779245217,2.576235576089422,1.0
0.5862717255829726,3.252759519280557,4.778577029035724,1.0
-1.2999024016410266,4.308488340684885,6.0698444665522215,1.0
0.9364836990959505,4.1905167628192315,5.875151374217502,1.0
-0.17978739586370263,2.979102484021691,3.1527509086217003,1.0
0.739234933720873,3.4717424904129324,3.700818895671933,1.0
0.3251897831981304,3.266773824144564,7.358674198495043,1.0
0.8067701995828935,1.9176659693406035,4.994308291889041,1.0
0.7945541897110429,4.993748873498536,3.7573755094034205,1.0
1.8915702602275646,3.5814646845359532,4.8439412860236,1.0
1.9220707444444178,4.718598210428489,5.46439392054893,1.0
2.4604850993811413,2.1382613808327946,5.174444047492476,1.0
0.645707513253093,3.851139489495938,4.7555076091313415,1.0
1.3212470233032505,1.897884275466667,4.261569250926857,1.0
0.9352612366792393,2.114861567478205,4.617726106810882,1.0
1.3316024497752108,0.5461582127162763,4.048864735917504,1.0
-0.6928709324009747,2.92400134262709,5.690022654906036,1.0
1.7091408409467648,4.42372846404911,6.076176125659035,1.0
1.6269894704688794,4.617411593600166,5.712888385897241,1.0
2.5695643809985347,2.051511161108163,4.052762680209918,1.0
0.3810120352055921,3.944930437877553,5.087479739518027,1.0
-0.07488114386795575,2.5216996560582525,6.33323246400697,1.0
2.590319845467966,2.3503845726185784,5.234755213733385,1.0
-1.2187478566307393,4.080851475531345,5.716802922097761,1.0
3.4831203493606586,1.5830374536499836,6.382770934424908,1.0
0.7107981914104248,4.725176111421152,3.201161482088409,1.0
-0.6784064562460113,5.434190890519976,4.485298839746992,1.0
0.9700131180538839,1.3858385333885204,4.270912389931458,1.0
0.881292207891011,3.615835425975214,4.21777505052806,1.0
2.8433530119591337,2.3263206268551957,6.003336132639385,1.0
1.0521332940782635,3.8113553616798423,7.157629551283346,1.0
0.413870815792045,2.4932867295642644,4.53229384455029,1.0
1.8944050466209768,3.4964578224123977,5.957791058872391,1.0
-1.7519855036699217,3.121514700383581,4.817218540241469,1.0
2.0954875948288394,2.990200103012719,6.184372244348869,1.0
-0.9539480887723224,3.6519630349075043,5.113366775606195,1.0
5.076404019097367,4.065346295696984,7.01457538553893,2.0
5.748041864065479,6.976635130563298,7.799729493094491,2.0
5.303927876140399,7.501648173877941,6.495884751314615,2.0
1.573644171474824,7.1187935294968,7.680462679697637,2.0
2.9084400182642804,5.232540444651485,4.336070527178885,2.0
2.0805291219003017,5.538784232373049,8.411005362835331,2.0
3.7988524274222186,3.5741604367488318,6.536505513179241,2.0
3.6253791400892807,6.963486885332598,5.7346922496408945,2.0
4.721529267899995,6.0489019904026815,8.05199636494262,2.0
2.9643579960812336,4.009047261330428,7.62802653629603,2.0
2.938751741294921,6.585222147789009,6.898608491084184,2.0
3.1566881067398564,4.458466398469706,7.296827792723825,2.0
2.6220637941945864,5.30453568817979,7.119056210323257,2.0
2.19853956583325,6.5824914766798175,7.793165935228425,2.0
7.148163129370403,4.005037259039645,8.514938292705395,2.0
3.6927460295776307,3.10986519940457,6.257607722649885,2.0
4.874496082399408,5.454093587221839,6.311194689135666,2.0
3.0917501408136534,5.987419098607328,7.814873503228599,2.0
3.4748709317113984,4.1590602149831,7.203316449343152,2.0
2.2363415678602223,6.501028512561163,6.509676171320643,2.0
4.405761862920359,2.2129380902104456,7.622796633576144,2.0
1.3745755886746307,5.245845545233117,6.517457619242996,2.0
3.7136416890593686,4.324908850142484,6.196536858465302,2.0
2.785971794439917,6.055041921412659,6.819359102559535,2.0
3.5253692142152375,4.563911168530574,7.89137219122095,2.0
3.143583282482118,5.357486406386649,6.5903764797320505,2.0
0.5103297741679875,3.2158850022171785,6.341768428694124,2.0
1.7901901221181036,3.8157424880296165,8.332903239751602,2.0
4.097194080889999,4.592743296542847,6.840053636209413,2.0
3.20292829484517,4.074425343584579,7.774443339440973,2.0
3.108679106477896,2.779879423469615,9.49920699773591,2.0
4.259487381987629,3.393619300237313,5.641985910200036,2.0
1.0381034454767257,4.709009604398665,5.11168668454359,2.0
2.791935746380662,5.0720644472092955,7.783594084920473,2.0
1.626434941052505,3.609100919372243,7.263706550834863,2.0
1.2757610296301685,2.995405703178082,6.993482172420971,2.0
2.9711661165239533,4.8563723963127075,6.0418929545791515,2.0
3.662940715534802,4.125073032058232,6.966462790904416,2.0
4.956784473148122,5.132401466308539,6.31075333974106,2.0
1.9547771558341327,4.662954039820286,6.253434299102872,2.0
4.050678072825742,4.656370294800267,8.087786632194499,2.0
3.580437799145007,6.125068670769612,5.526762546792174,2.0
4.204040339516528,4.667191192674179,5.898446494463498,2.0
4.340125949395842,5.57599381993431,5.952313268032166,2.0
3.205872759382491,6.191634654274452,7.124740576332438,2.0
2.9870967416643412,3.901857876385938,7.6221759756753675,2.0
5.033689336336835,6.474572331903318,6.920266036143348,2.0
2.722292191135297,4.894409588417966,6.87593998013945,2.0
3.565603916542477,5.256082620714525,6.013762060438181,2.0
3.9565042596437476,4.0379087229975275,8.498265889199835,2.0
3.686187052037969,5.133188967724727,7.415349820522342,2.0
3.6065262347004796,6.60487442851618,6.043718852381757,2.0
3.3274800131683975,5.224689623498588,7.217931304691625,2.0
3.4683304725268895,5.584518065237451,6.444138766988248,2.0
3.115192590287155,4.159934806398788,7.14738297021658,2.0
3.6881965089316986,5.770914797017863,7.741229229262625,2.0
4.67978113810239,4.865563952768142,5.194617069040669,2.0
4.966014928169821,5.510871276366927,6.804848226229582,2.0
2.6512142674419508,3.054481449835852,7.488410348298476,2.0
2.5091298699219955,3.4384431400521906,6.128943577847883,2.0
3.380188633529546,5.14303908971882,7.876582664220706,2.0
2.4379175063220284,5.8225005781024,7.317289706741854,2.0
3.8649038399331164,5.442865037630846,7.1641114560657755,2.0
2.6083774689361796,5.056715655677401,7.733738105128216,2.0
1.5704811665165612,4.985035971374428,7.1781221962068935,2.0
4.859487386990583,3.7401467552472334,7.144960163539337,2.0
5.005524450560635,3.668470724999308,7.883922924166047,2.0
2.8097569682426644,5.9175006261432745,7.644465000357704,2.0
2.844580713751147,2.9959651913554115,7.150459109242626,2.0
2.8007275672612564,4.616535875846651,7.490625373220713,2.0
2.9024155582282116,6.02640832958831,6.487166682052288,2.0
2.7835633879911903,5.283832782451309,5.829989092250038,2.0
2.8432449110731848,5.496466128111165,7.424582003629755,2.0
2.7112087451353206,5.780029300160469,7.5763482896580205,2.0
2.7152886386258253,3.8069613213141977,6.580353711183308,2.0
1.6135100904105266,5.68944996343577,8.905348363717467,2.0
4.329147523422804,4.449449036246531,5.400769317451513,2.0
2.6388661742077733,4.5367291412220725,8.85566680226572,2.0
4.545514091292103,2.8903617763187257,6.354200358432222,2.0
4.456023358070823,3.823683035361407,3.3070830251589998,2.0
0.8657691477857643,6.269152668347771,6.307919294548414,2.0
3.983032670044708,3.8221568446277603,8.394086697726484,2.0
1.7927268543561412,5.7904776444755495,7.382231091014967,2.0
1.7995084268834387,6.424909843395456,8.302972875328644,2.0
4.211571886333737,5.356619669648849,6.891971019855078,2.0
1.1278348950846837,5.655296781354805,8.591800293597792,2.0
1.5986676520904648,5.339722311451896,6.409323796737827,2.0
4.738309930491049,4.126887846904548,8.867735689832633,2.0
3.117570836019458,5.617435777445858,4.437389727495383,2.0
3.083168844655066,3.623524132155755,8.271681247359348,2.0
4.5629763327615045,4.443220435235107,8.188820302065299,2.0
2.3802815228004532,2.4519820054478165,8.008518339721011,2.0
2.784942420427963,4.214464602221298,5.975142264225805,2.0
1.9389845160508532,4.333835800211464,5.706892668467733,2.0
3.628739475066798,5.105484357566076,6.625589261505551,2.0
2.736967128082764,2.984276420180713,6.784620791596694,2.0
2.3246031162110787,5.951555986156507,7.337072227270285,2.0
2.4891967982473764,3.4437777367446363,7.360056621338991,2.0
3.6661203161106948,3.6436458188848353,5.70381805834175,2.0
3.637833771816723,5.3025798864992,5.509820839961781,2.0
3.771171110218717,5.4384783399960215,6.898547116167005,2.0
3.3236136634690086,4.401898965553282,7.681357959768542,2.0
1.9194343144899062,5.585484521745781,7.5692200479159535,2.0
3.9403360232938462,6.257651091839516,6.974249535067314,2.0
3.0302872240967513,5.9923517362825365,6.598341405555342,2.0
3.8134894586490082,6.398969480873671,7.886584391320157,2.0
2.497104348193025,5.01018397704708,6.191636577751904,2.0
2.412347107064114,2.2697340359171703,7.0874558423931715,2.0
3.561640896528496,3.291138963442748,7.880385978601433,2.0
2.903221324305922,5.638029771527543,8.035392380197484,2.0
2.271468117432476,2.6114615499581273,6.530818849542437,2.0
2.503761269168594,5.941219038459811,9.830686104454754,2.0
1.8547603929206886,5.137982282860823,7.999216283809378,2.0
4.449631156255872,5.697191977827593,9.140565240647716,2.0
3.5294163676780927,5.407525280320342,6.908277724311464,2.0
0.55869622810259,5.559257241278489,6.323567095075564,2.0
2.520920987357957,4.346958643251907,7.729261051316385,2.0
1.336229879231547,5.596736742197001,6.945626803661499,2.0
2.474175416789396,5.037798392631286,8.904251252383172,2.0
2.337308200792229,6.0259619895953955,6.842561070905461,2.0
5.066587556345526,6.64962778114246,7.101855803236743,2.0
3.866041071320459,5.435965796185563,6.129331704211228,2.0
2.2246428230976236,3.691117023235061,7.481826626797366,2.0
3.6366531582932957,4.586643278430675,5.436413824981624,2.0
2.924805022893755,0.9738698201346914,7.276900478103879,2.0
3.6604828552515887,5.137982960663662,4.493383582047338,2.0
1.8810820698632655,4.077643164204085,8.25969397203236,2.0
3.4248205476907514,3.0418344952572376,8.445455628889448,2.0
0.7466439253418655,2.723770517578326,5.828809858330963,2.0
2.07070377535256,4.501755279336447,7.473029742823463,2.0
4.848283002435803,2.2094098962842423,7.873142258818234,2.0
3.5836776008376683,4.946143760734134,7.89952764486498,2.0
2.674778147977393,6.67030309211527,7.175837996093627,2.0
1.986367340531532,5.036877472122444,6.527874110177148,2.0
2.243733577450363,5.0961411560909715,6.969023517546324,2.0
2.8153975566038905,5.545344956764696,5.980653061666892,2.0
1.9459847107928023,3.4027571444534246,7.394273466454892,2.0
4.308640858881373,6.8468591964931615,6.977206002677411,2.0
3.4417329595925636,3.5800439855321673,5.860281137653139,2.0
2.9352982539063386,5.9671677193700825,6.990083729273462,2.0
3.8790246022776,5.550149260501853,9.506041720851869,2.0
2.298158983302839,2.3904613869994784,8.061548583618002,2.0
1.985404072228906,4.037565027887974,8.31167741675686,2.0
4.146463449771662,4.648148312962161,5.868601138642786,2.0
1.7071619425978715,3.912140886788278,4.3961376131862036,2.0
0.4497954403792406,5.685551142396041,7.582823374732944,2.0
3.3633465751643854,5.373515497105062,6.6860467696519885,2.0
1.906358448423372,5.0430424991286085,7.054600197250248,2.0
2.481837097255376,4.571435087769676,4.440711377118321,2.0
4.510935933251517,7.48295184979822,6.416213022266533,2.0
2.909312252683001,7.694943179874954,5.234251215449065,2.0
2.861379846464977,5.7500397818695115,5.841532689449915,2.0
4.213928834037287,4.326540749486607,5.229631578213322,2.0
4.686965464361684,3.8589325529741343,7.142656503022869,2.0
3.631794009339516,6.397971544186598,8.419321657560952,2.0
3.180595468466579,4.550809015658373,6.9140349228572,2.0
1.8818644972291132,4.704114551865764,9.179665012889782,2.0
2.8682725655473296,5.562441373400604,7.4149124521508,2.0
3.6245118338158466,3.6765702757126357,7.621766925636906,2.0
1.2161868065696309,2.3742392456386017,7.716448006920757,2.0
3.743416431173906,5.329680871228517,6.6613223148425735,2.0
3.450338479537764,3.3153711403291886,4.662220889054643,2.0
1.963874907739961,5.487888505856333,7.934651818978945,2.0
2.4282832617073047,6.074738625399057,7.631087509177156,2.0
3.266383646166622,4.792584704015646,7.413368880798823,2.0
4.655830035829175,2.2951022960944014,7.732244299719569,2.0
2.120751922124981,5.345912122828825,7.875542518252458,2.0
4.389542742953719,5.606881151279578,7.714327907138804,2.0
3.1626138413725804,6.851858736009426,7.428665781808921,2.0
3.325905478535527,2.754099827836003,7.884981811808021,2.0
1.9746251539936626,4.770845621460614,4.849953487742113,2.0
3.3920657298026815,4.002469059611741,7.187335415752102,2.0
2.5489858844715574,4.350449452761737,6.800373524572098,2.0
2.3639085588353654,5.648010262098234,6.963547345516284,2.0
3.1572812462150877,3.2388676068737015,7.248685266841758,2.0
